158139251,42082
165841067,57054
165361751,97397
164117640,126205
165863255,32465
164709012,23000
164698394,91506
165858655,83643
164196724,85356
166018225,82054
164544906,83671
165503427,85219
165797607,173958
151912959,94999
159714441,94410
165798811,171780
164353346,165479
163781069,97438
163925408,85999
164022185,94315
163744750,101643
164857179,82876
164044431,82054
161331858,87232
165718690,81712
157688778,89178
161197783,84452
165648230,81780
164937883,102397
163828377,155068
162149629,93739
164222244,178876
164779148,177520
165398191,172232
164871516,179506
164168567,179164
163726766,173602
165622888,177452
164117880,179013
163666550,177136
156339082,83356
163974572,86712
163591114,81452
165994425,80760
163497009,90534
164949772,101465
157560975,83589
164343844,85068
164477898,96917
163694740,97917
164937885,99794
165680393,102308
165842170,98904
165444048,96465
165503087,105671
165869069,80698
158565298,100479
165622864,99383
160597332,97438
164737433,95890
164013347,91752
165852163,85068
165957275,85958
162726602,94794
163492499,100068
165176490,87534
160580378,86410
165892404,81609
165959966,85438
165571868,85821
162252064,80958
163231908,82260
164007530,81164
165852161,84794
160580241,84465
160580186,81575
165959963,85452
165205995,85136
165622881,80547
162252062,80958
164343848,85136
165957271,85068
165176485,86835
165892403,81349
165622876,80547
165810806,91164
165957268,85068
164265931,85821
165205992,85136
157907877,86410
163038514,84452
165931572,84061
164752574,84575
165629887,83698
163709043,81575
165499248,84164
165969291,85547
154930523,86684
165930656,86849
156880765,84616
165952952,85000
165907414,71301
165365840,84315
165968690,84260
165718802,85157
165952826,84931
165245495,100821
166019223,83904
164706899,95273
165563630,96575
164694354,105410
158930730,95136
165633669,86095
165994577,83506
164610636,100260
166033100,100205
161393476,99561
165803939,108794
165687463,97191
165827678,98041
164972817,102534
165020622,97342
165800760,98342
165056724,98561
161476189,100438
165814000,99452
165713110,99794
165056725,98356
165056723,98287
164850857,101219
153653945,98095
165005053,97013
162597026,97315
165447060,98452
166002422,97534
18077824,99273
162268009,102534
158072280,98520
165806403,99589
161556226,98424
164747635,97287
161559279,97328
159489629,99383
158494209,99863
164290260,97369
165842169,98835
157907637,87260
165406574,96712
152067187,96780
165571859,86410
165444047,97808
163231902,83136
157949755,83287
157907553,81780
165951200,87315
159548528,86890
163540087,89369
163929393,83287
152813530,88589
165398505,85931
165802577,86027
165830716,85397
164007527,82506
165976618,81000
163571134,95479
165926514,81054
164359210,86643
165712973,81917
165309025,84136
159220423,84589
165796742,83054
166033978,95410
163078638,87054
165797407,83849
165350598,96643
165678325,96986
164279473,104027
164714702,100465
165852280,97123
151956383,96616
164805765,84520
163361142,125753
164700543,97602
164139208,98082
164008739,101547
164319943,94246
165943827,94527
165680395,101876
164477907,98493
160580475,100054
165842172,98835
165622869,98630
163694748,98219
165444053,98287
163875925,85616
165718974,82410
164937889,98904
164964452,91000
165526464,93452
162022775,82260
165833553,85191
162789977,81547
165864968,86315
158480566,85726
164288478,84863
160432984,83808
165938705,83917
165860981,84595
165890912,87013
165889945,84369
165770049,81232
164343842,84520
165678987,86561
164500791,82520
160685481,82328
159848740,83520
166020978,83534
164495761,157726
165948257,81760
158978533,170342
160568717,164520
164562940,163219
165460681,147424
162067826,167534
157010962,106150
164823545,103972
165927870,104794
162067124,167602
164823560,104178
165622893,171397
164777430,103356
163971722,101027
165714818,100205
165927872,103972
164620256,100342
165472509,106630
165304643,102835
163336325,100465
164247675,100273
152941457,100534
165453995,101561
154584276,100205
163236736,100000
163545980,100068
158399473,100273
159917032,100136
165953270,100465
165792761,100260
159030102,99369
165399439,103287
163744970,100616
140582060,105438
160738058,102260
165925210,103767
164272517,100136
165729416,100753
164591091,102328
165078067,106054
164396466,100958
162202347,100082
166020318,100547
165836907,105136
164102419,101041
162598474,100301
165000000,103972
164021614,123150
165415824,100205
154365943,88684
164255578,104369
165393136,100465
160319357,112123
165807106,100000
165393394,107397
165979425,100698
165037981,100287
163285909,112328
165894678,103356
159041737,110479
164836079,100136
164838739,100136
166017959,100342
165297280,100068
165326231,100000
165507086,100068
165326229,100000
165957930,100356
165080135,101438
164149669,100684
165980844,100205
165304202,101643
164620255,100000
164823373,111260
161894414,100000
159299336,99794
157360383,100232
163971717,100205
165521649,100342
159299333,101164
164777431,102808
156683672,108013
165444201,105369
165983978,100273
164231002,100000
160144792,114178
165474953,101095
164230935,100000
161925245,100000
165275193,100000
165295194,100082
165246641,100205
163615633,103424
163615631,103424
155684737,100136
164120515,100000
164613216,100068
160029101,100068
164611216,100068
163978410,105849
162891779,100068
165680392,103424
163538143,100136
157608436,100287
157971784,93287
162890287,100068
166030862,99726
162980130,100136
165003914,99794
165982353,99931
165312890,101342
165121067,100068
165411328,100136
157773993,100068
163321323,100000
165829497,100232
165359548,105808
165091693,104780
165829386,100410
164477862,107657
164061137,100616
165169608,100000
165829360,98904
165829495,106835
165829462,101643
159918893,100000
165968349,100890
165450080,101712
164808953,114041
165829450,103753
165246853,106630
165358186,146671
161221094,196150
161689322,195808
164539651,119917
164091703,166493
165197377,170232
162654478,190054
162779720,189863
162322289,177342
165409913,196082
164052488,189986
165868399,172945
158698722,184452
165256521,188205
158701978,190410
162775170,190000
158768107,182643
165954828,177383
161461983,170684
162971877,170410
166021473,86465
165281712,172534
164072071,85767
163920365,81383
160836853,86876
163920377,80671
164488308,84178
165678947,84301
159855710,85890
163927757,84246
163920535,80972
164279972,187643
163925151,80575
164595695,84205
163920300,92767
165194334,86356
165066906,84534
164365486,84397
163925368,81095
164911680,84109
163925136,81095
165886164,80452
164221654,84123
165198255,80821
163920205,83904
166006277,80136
163925612,82602
165855794,80356
163925554,84410
165606333,85136
162363491,80945
165912193,80465
164662406,80479
165364154,80410
165018318,81082
165911201,80328
164962799,81054
165595805,80684
163448132,83986
165977332,82780
165958445,80136
